Date	2 yr	5 yr
01/05/94	4.31	5.27
01/06/94	4.24	5.21
01/07/94	4.09	5.03
01/10/94	4.08	5.01
01/11/94	4.08	5
01/12/94	4.05	4.95
01/13/94	4.13	5.08
01/14/94	4.17	5.12
01/18/94	4.14	5.09
01/19/94	4.12	5.08
01/20/94	4.07	5.02
01/21/94	4.09	5.05
01/24/94	4.09	5.06
01/25/94	4.11	5.08
01/26/94	4.13	5.09
01/27/94	4.11	5.04
01/28/94	4.08	4.99
01/31/94	4.12	5.02
02/01/94	4.2	5.1
02/02/94	4.2	5.11
02/03/94	4.28	5.17
02/04/94	4.42	5.32
02/07/94	4.41	5.36
02/08/94	4.44	5.38
02/09/94	4.43	5.35
02/10/94	4.45	5.36
02/11/94	4.44	5.34
02/14/94	4.44	5.36
02/15/94	4.44	5.34
02/16/94	4.44	5.35
02/17/94	4.5	5.45
02/18/94	4.57	5.52
02/22/94	4.57	5.5
02/23/94	4.67	5.59
02/24/94	4.72	5.66
02/25/94	4.72	5.65
02/28/94	4.67	5.6
03/01/94	4.81	5.74
03/02/94	4.79	5.74
03/03/94	4.83	5.79
03/04/94	4.88	5.82
03/07/94	4.87	5.77
03/08/94	4.92	5.84
03/09/94	4.96	5.84
03/10/94	4.96	5.9
03/11/94	4.95	5.89
03/14/94	4.99	5.94
03/15/94	4.99	5.91
03/16/94	4.96	5.86
03/17/94	4.94	5.88
03/18/94	5.03	5.97
03/21/94	5.09	6.03
03/22/94	5.03	5.92
03/23/94	5	5.92
03/24/94	5.08	6.05
03/25/94	5.1	6.08
03/28/94	5.12	6.1
03/29/94	5.19	6.19
03/30/94	5.19	6.24
03/31/94	5.21	6.23
04/04/94	5.57	6.64
04/05/94	5.45	6.47
04/06/94	5.4	6.42
04/07/94	5.37	6.38
04/08/94	5.43	6.46
04/11/94	5.43	6.46
04/12/94	5.4	6.4
04/13/94	5.43	6.47
04/14/94	5.49	6.51
04/15/94	5.51	6.5
04/18/94	5.7	6.7
04/19/94	5.7	6.68
04/20/94	5.67	6.62
04/21/94	5.59	6.49
04/22/94	5.62	6.53
04/25/94	5.61	6.48
04/26/94	5.59	6.46
04/28/94	5.75	6.65
04/29/94	5.73	6.64
05/02/94	5.81	6.69
05/03/94	5.86	6.73
05/04/94	5.89	6.74
05/05/94	5.88	6.7
05/06/94	6.12	6.95
05/09/94	6.26	7.09
05/10/94	6.13	6.93
05/11/94	6.2	7.02
05/12/94	6.13	6.97
05/13/94	6.05	6.89
05/16/94	6.03	6.85
05/17/94	5.88	6.66
05/18/94	5.83	6.61
05/19/94	5.73	6.52
05/20/94	5.8	6.59
05/23/94	5.94	6.76
05/24/94	5.94	6.75
05/25/94	5.95	6.74
05/26/94	5.92	6.69
05/27/94	5.97	6.73
05/31/94	6.01	6.77
06/01/94	5.98	6.74
06/02/94	5.93	6.68
06/03/94	5.84	6.59
06/06/94	5.78	6.49
06/07/94	5.8	6.53
06/08/94	5.78	6.53
06/09/94	5.8	6.54
06/10/94	5.85	6.6
06/13/94	5.91	6.66
06/14/94	5.81	6.58
06/15/94	5.88	6.67
06/16/94	5.83	6.65
06/17/94	5.88	6.71
06/20/94	5.92	6.74
06/21/94	6.04	6.82
06/22/94	5.97	6.75
06/23/94	5.94	6.7
06/24/94	6.06	6.81
06/27/94	6.05	6.79
06/28/94	6.13	6.88
06/29/94	6.12	6.87
06/30/94	6.19	6.97
07/01/94	6.19	6.95
07/05/94	6.14	6.93
07/06/94	6.11	6.92
07/07/94	6.11	6.89
07/08/94	6.25	7.04
07/11/94	6.29	7.09
07/12/94	6.24	7.03
07/13/94	6.22	7.02
07/14/94	6.05	6.85
07/15/94	6.04	6.84
07/18/94	5.99	6.79
07/19/94	5.94	6.73
07/20/94	6.06	6.84
07/21/94	6.11	6.89
07/22/94	6.15	6.92
07/25/94	6.13	6.9
07/26/94	6.16	6.9
07/27/94	6.22	6.99
07/28/94	6.21	6.94
07/29/94	5.99	6.73
08/01/94	6.03	6.75
08/02/94	5.98	6.73
08/03/94	5.96	6.7
08/04/94	5.98	6.72
08/05/94	6.18	6.93
08/08/94	6.22	6.93
08/09/94	6.26	6.97
08/10/94	6.21	6.95
08/11/94	6.26	7
08/12/94	6.22	6.94
08/15/94	6.26	6.96
08/16/94	6.21	6.86
08/17/94	6.14	6.81
08/18/94	6.23	6.93
08/19/94	6.23	6.92
08/22/94	6.27	6.97
08/23/94	6.26	6.94
08/24/94	6.18	6.87
08/25/94	6.24	6.93
08/26/94	6.21	6.87
08/29/94	6.2	6.87
08/30/94	6.18	6.83
08/31/94	6.17	6.81
09/01/94	6.15	6.81
09/02/94	6.17	6.82
09/06/94	6.22	6.88
09/07/94	6.22	6.92
09/08/94	6.22	6.92
09/09/94	6.35	7.06
09/12/94	6.37	7.08
09/13/94	6.35	7.05
09/14/94	6.33	7.02
09/15/94	6.28	6.97
09/16/94	6.42	7.13
09/19/94	6.39	7.11
09/20/94	6.44	7.15
09/21/94	6.52	7.2
09/22/94	6.5	7.2
09/23/94	6.52	7.2
09/26/94	6.54	7.21
09/27/94	6.52	7.24
09/28/94	6.51	7.21
09/29/94	6.6	7.29
09/30/94	6.62	7.28
10/03/94	6.69	7.35
10/04/94	6.68	7.37
10/05/94	6.73	7.42
10/06/94	6.71	7.43
10/07/94	6.65	7.34
10/11/94	6.63	7.3
10/12/94	6.67	7.34
10/13/94	6.63	7.3
10/14/94	6.57	7.26
10/17/94	6.61	7.28
10/18/94	6.61	7.29
10/19/94	6.66	7.34
10/20/94	6.77	7.46
10/21/94	6.8	7.46
10/24/94	6.84	7.52
10/25/94	6.87	7.54
10/26/94	6.9	7.55
10/27/94	6.89	7.55
10/28/94	6.82	7.48
10/31/94	6.84	7.48
11/01/94	6.93	7.58
11/02/94	6.96	7.63
11/03/94	6.98	7.65
11/04/94	7.05	7.72
11/07/94	7.06	7.73
11/08/94	7.02	7.69
11/09/94	7.01	7.64
11/10/94	7.06	7.69
11/14/94	7.06	7.66
11/15/94	7.1	7.69
11/16/94	7.15	7.73
11/17/94	7.21	7.79
11/18/94	7.23	7.79
11/21/94	7.3	7.83
11/22/94	7.29	7.82
11/23/94	7.18	7.64
11/25/94	7.19	7.65
11/28/94	7.35	7.77
11/29/94	7.44	7.86
11/30/94	7.4	7.79
12/01/94	7.42	7.8
12/02/94	7.44	7.71
12/05/94	7.58	7.78
12/06/94	7.44	7.65
12/07/94	7.48	7.74
12/08/94	7.51	7.77
12/09/94	7.53	7.74
12/12/94	7.62	7.82
12/13/94	7.71	7.84
12/14/94	7.59	7.74
12/15/94	7.54	7.73
12/16/94	7.59	7.76
12/19/94	7.59	7.77
12/20/94	7.56	7.76
12/21/94	7.58	7.75
12/22/94	7.7	7.83
12/23/94	7.74	7.86
12/27/94	7.67	7.78
12/28/94	7.71	7.81
12/29/94	7.69	7.83
12/30/94	7.69	7.83
01/03/95	7.73	7.88
01/04/95	7.62	7.81
01/05/95	7.66	7.87
01/06/95	7.64	7.87
01/09/95	7.68	7.9
01/10/95	7.63	7.85
01/11/95	7.58	7.8
01/12/95	7.56	7.8
01/13/95	7.39	7.64
01/17/95	7.44	7.68
01/18/95	7.48	7.71
01/19/95	7.49	7.74
01/20/95	7.5	7.8
01/23/95	7.5	7.8
01/24/95	7.57	7.82
01/25/95	7.5	7.76
01/26/95	7.39	7.7
01/27/95	7.29	7.6
01/30/95	7.23	7.55
01/31/95	7.26	7.54
02/01/95	7.33	7.56
02/02/95	7.4	7.63
02/03/95	7.14	7.4
02/06/95	7.18	7.43
02/07/95	7.19	7.44
02/08/95	7.18	7.43
02/09/95	7.23	7.5
02/10/95	7.33	7.55
02/13/95	7.32	7.54
02/14/95	7.21	7.45
02/15/95	7.12	7.37
02/16/95	7.02	7.29
02/17/95	7.07	7.33
02/21/95	7.09	7.35
02/22/95	6.92	7.2
02/23/95	6.92	7.2
02/24/95	6.89	7.16
02/27/95	6.79	7.06
02/28/95	6.79	7.06
03/01/95	6.81	7.06
03/02/95	6.88	7.15
03/03/95	6.89	7.19
03/06/95	6.96	7.24
03/07/95	7	7.28
03/08/95	6.93	7.2
03/09/95	6.83	7.11
03/10/95	6.83	7.07
03/13/95	6.76	7.01
03/14/95	6.69	6.93
03/15/95	6.71	6.93
03/16/95	6.68	6.89
03/17/95	6.69	6.97
03/20/95	6.69	6.98
03/21/95	6.71	7.01
03/22/95	6.75	7.05
03/23/95	6.75	7.06
03/24/95	6.64	6.93
03/27/95	6.62	6.9
03/28/95	6.73	7.02
03/29/95	6.73	6.98
03/30/95	6.76	7.05
03/31/95	6.8	7.08
04/03/95	6.75	7
04/04/95	6.71	6.96
04/05/95	6.7	6.97
04/06/95	6.66	6.92
04/07/95	6.65	6.93
04/10/95	6.66	6.94
04/11/95	6.65	6.92
04/12/95	6.61	6.89
04/13/95	6.51	6.82
04/17/95	6.48	6.8
04/18/95	6.44	6.77
04/19/95	6.51	6.82
04/20/95	6.43	6.76
04/21/95	6.44	6.77
04/24/95	6.46	6.77
04/25/95	6.48	6.79
04/26/95	6.5	6.79
04/27/95	6.55	6.84
04/28/95	6.6	6.88
05/01/95	6.62	6.9
05/02/95	6.55	6.83
05/03/95	6.47	6.73
05/04/95	6.35	6.63
05/05/95	6.16	6.42
05/08/95	6.18	6.44
05/09/95	6.08	6.33
05/10/95	6.11	6.39
05/11/95	6.2	6.45
05/12/95	6.2	6.46
05/15/95	6.16	6.41
05/16/95	6.11	6.36
05/17/95	6.11	6.35
05/18/95	6.18	6.44
05/19/95	6.19	6.43
05/22/95	6.19	6.46
05/23/95	6.15	6.37
05/24/95	6.01	6.2
05/25/95	5.99	6.18
05/26/95	5.97	6.18
05/30/95	5.89	6.08
05/31/95	5.89	6.08
06/01/95	5.71	5.94
06/02/95	5.54	5.8
06/05/95	5.54	5.79
06/06/95	5.57	5.83
06/07/95	5.74	5.95
06/08/95	5.82	6.02
06/09/95	6.01	6.21
06/12/95	5.96	6.16
06/13/95	5.63	5.88
06/14/95	5.67	5.88
06/15/95	5.73	5.93
06/16/95	5.77	5.96
06/19/95	5.65	5.87
06/20/95	5.72	5.92
06/21/95	5.68	5.89
06/22/95	5.61	5.8
06/23/95	5.64	5.83
06/26/95	5.71	5.9
06/27/95	5.7	5.94
06/28/95	5.67	5.88
06/29/95	5.89	6.07
06/30/95	5.79	5.98
07/03/95	5.79	5.97
07/05/95	5.78	5.95
07/06/95	5.56	5.75
07/07/95	5.54	5.74
07/10/95	5.56	5.74
07/11/95	5.59	5.8
07/12/95	5.59	5.8
07/13/95	5.61	5.8
07/14/95	5.7	5.89
07/17/95	5.77	5.97
07/18/95	5.77	6.01
07/19/95	5.89	6.15
07/20/95	5.91	6.15
07/21/95	5.95	6.26
07/24/95	5.97	6.2
07/25/95	5.94	6.19
07/26/95	5.97	6.24
07/27/95	5.91	6.18
07/28/95	5.92	6.22
07/31/95	5.88	6.16
08/01/95	5.94	6.22
08/02/95	5.86	6.15
08/03/95	5.94	6.24
08/04/95	5.91	6.2
08/07/95	5.9	6.18
08/08/95	5.9	6.17
08/09/95	5.93	6.21
08/10/95	5.95	6.25
08/11/95	6.05	6.37
08/14/95	6.05	6.36
08/15/95	6.11	6.37
08/16/95	6.07	6.32
08/17/95	6.12	6.37
08/18/95	6.13	6.36
08/21/95	6.08	6.31
08/22/95	6.1	6.35
08/23/95	6.11	6.37
08/24/95	6	6.26
08/25/95	5.9	6.13
08/28/95	5.85	6.1
08/29/95	5.93	6.15
08/30/95	5.88	6.1
08/31/95	5.85	6.07
09/01/95	5.78	6
09/05/95	5.77	5.96
09/06/95	5.76	5.95
09/07/95	5.8	6
09/08/95	5.85	6.04
09/11/95	5.83	6.05
09/12/95	5.77	5.96
09/13/95	5.8	5.99
09/14/95	5.68	5.87
09/15/95	5.71	5.91
09/18/95	5.77	5.97
09/19/95	5.75	5.94
09/20/95	5.73	5.92
09/21/95	5.83	6.03
09/22/95	5.85	6.06
09/25/95	5.89	6.08
09/26/95	5.88	6.11
09/27/95	5.92	6.08
09/28/95	5.92	6.1
09/29/95	5.83	6.01
10/02/95	5.82	5.98
10/03/95	5.8	5.96
10/04/95	5.75	5.91
10/05/95	5.72	5.88
10/06/95	5.73	5.89
10/10/95	5.74	5.91
10/11/95	5.75	5.91
10/12/95	5.72	5.88
10/13/95	5.67	5.8
10/16/95	5.67	5.8
10/17/95	5.65	5.8
10/18/95	5.67	5.83
10/19/95	5.67	5.83
10/20/95	5.72	5.9
10/23/95	5.76	5.92
10/24/95	5.68	5.85
10/25/95	5.64	5.8
10/26/95	5.61	5.81
10/27/95	5.64	5.83
10/30/95	5.62	5.82
10/31/95	5.61	5.81
11/01/95	5.52	5.74
11/02/95	5.46	5.68
11/03/95	5.49	5.7
11/06/95	5.51	5.73
11/07/95	5.54	5.77
11/08/95	5.47	5.69
11/09/95	5.49	5.72
11/10/95	5.52	5.76
11/13/95	5.49	5.72
11/14/95	5.47	5.71
11/15/95	5.53	5.77
11/16/95	5.46	5.68
11/17/95	5.46	5.66
11/20/95	5.46	5.66
11/21/95	5.49	5.7
11/22/95	5.51	5.72
11/24/95	5.49	5.7
11/27/95	5.46	5.67
11/28/95	5.45	5.67
11/29/95	5.42	5.6
11/30/95	5.36	5.53
12/01/95	5.32	5.49
12/04/95	5.27	5.43
12/05/95	5.29	5.45
12/06/95	5.32	5.49
12/07/95	5.39	5.54
12/08/95	5.39	5.56
12/11/95	5.38	5.53
12/12/95	5.39	5.55
12/13/95	5.39	5.56
12/14/95	5.38	5.55
12/15/95	5.36	5.55
12/18/95	5.43	5.66
12/19/95	5.36	5.58
12/20/95	5.33	5.55
12/21/95	5.33	5.53
12/22/95	5.28	5.5
12/26/95	5.27	5.48
12/27/95	5.23	5.46
12/28/95	5.2	5.43
12/29/95	5.18	5.38
01/02/96	5.18	5.39
01/03/96	5.17	5.36
01/04/96	5.17	5.39
01/05/96	5.2	5.42
01/08/96	5.2	5.41
01/09/96	5.18	5.41
01/10/96	5.22	5.5
01/11/96	5.22	5.47
01/12/96	5.17	5.4
01/16/96	5.08	5.37
01/17/96	5.05	5.29
01/18/96	5.01	5.25
01/19/96	5.03	5.27
01/22/96	5.08	5.34
01/23/96	5.09	5.37
01/24/96	5.07	5.3
01/25/96	5.11	5.41
01/26/96	5.08	5.34
01/29/96	5.1	5.37
01/30/96	5.02	5.3
01/31/96	4.93	5.25
02/01/96	4.93	5.24
02/02/96	4.9	5.24
02/05/96	4.95	5.3
02/06/96	4.93	5.28
02/07/96	4.92	5.27
02/08/96	4.9	5.27
02/09/96	4.85	5.25
02/12/96	4.83	5.17
02/13/96	4.8	5.14
02/14/96	4.82	5.17
02/15/96	4.87	5.23
02/16/96	4.9	5.29
02/20/96	5.18	5.53
02/21/96	5.16	5.56
02/22/96	5.11	5.47
02/23/96	5.13	5.53
02/26/96	5.18	5.56
02/27/96	5.28	5.63
02/28/96	5.43	5.73
02/29/96	5.44	5.73
03/01/96	5.26	5.6
03/04/96	5.21	5.52
03/05/96	5.28	5.6
03/06/96	5.36	5.68
03/07/96	5.4	5.71
03/08/96	5.73	6.05
03/11/96	5.71	6
03/12/96	5.78	6.04
03/13/96	5.73	6.03
03/14/96	5.7	6.03
03/15/96	5.87	6.19
03/18/96	5.89	6.16
03/19/96	5.85	6.15
03/20/96	5.76	6.05
03/21/96	5.72	6.01
03/22/96	5.74	6.05
03/25/96	5.69	6
03/26/96	5.72	6
03/27/96	5.81	6.12
03/28/96	5.88	6.2
03/29/96	5.79	6.1
04/01/96	5.79	6.09
04/02/96	5.74	6.02
04/03/96	5.77	6.06
04/04/96	5.83	6.12
04/05/96	6.09	6.4
04/08/96	6.11	6.46
04/09/96	6.06	6.37
04/10/96	6.1	6.44
04/11/96	6.12	6.5
04/12/96	5.96	6.31
04/15/96	5.93	6.27
04/16/96	5.91	6.28
04/17/96	5.96	6.33
04/18/96	6.02	6.39
04/19/96	5.95	6.32
04/22/96	5.92	6.28
04/23/96	5.93	6.31
04/24/96	5.95	6.34
04/25/96	5.99	6.31
04/26/96	5.92	6.29
04/29/96	5.98	6.33
04/30/96	6.03	6.4
05/01/96	6.03	6.39
05/02/96	6.16	6.56
05/03/96	6.2	6.61
05/06/96	6.15	6.57
05/07/96	6.2	6.6
05/08/96	6.15	6.56
05/09/96	6.14	6.57
05/10/96	6.04	6.45
05/13/96	6.06	6.45
05/14/96	6.01	6.4
05/15/96	6.01	6.39
05/16/96	6.08	6.45
05/17/96	6.04	6.41
05/20/96	6.02	6.38
05/21/96	6.03	6.41
05/22/96	6.03	6.38
05/23/96	6.05	6.44
05/24/96	6.03	6.42
05/28/96	6.05	6.44
05/29/96	6.16	6.56
05/30/96	6.18	6.55
05/31/96	6.27	6.64
06/03/96	6.26	6.64
06/04/96	6.24	6.62
06/05/96	6.24	6.6
06/06/96	6.16	6.52
06/07/96	6.4	6.75
06/10/96	6.4	6.77
06/11/96	6.37	6.77
06/12/96	6.39	6.81
06/13/96	6.36	6.8
06/14/96	6.29	6.72
06/17/96	6.27	6.68
06/18/96	6.28	6.71
06/19/96	6.31	6.74
06/20/96	6.38	6.77
06/21/96	6.35	6.74
06/24/96	6.32	6.72
06/25/96	6.3	6.7
06/26/96	6.3	6.67
06/27/96	6.21	6.59
06/28/96	6.11	6.47
07/01/96	6.15	6.49
07/02/96	6.22	6.56
07/03/96	6.2	6.53
07/05/96	6.44	6.82
07/08/96	6.43	6.81
07/09/96	6.41	6.78
07/10/96	6.34	6.71
07/11/96	6.28	6.67
07/12/96	6.26	6.65
07/15/96	6.32	6.67
07/16/96	6.23	6.61
07/17/96	6.23	6.61
07/18/96	6.16	6.5
07/19/96	6.18	6.55
07/22/96	6.23	6.62
07/23/96	6.23	6.6
07/24/96	6.26	6.63
07/25/96	6.28	6.65
07/26/96	6.25	6.62
07/29/96	6.32	6.69
07/30/96	6.3	6.65
07/31/96	6.22	6.57
08/01/96	6.08	6.41
08/02/96	5.91	6.26
08/05/96	5.93	6.28
08/06/96	5.93	6.29
08/07/96	5.97	6.3
08/08/96	5.97	6.29
08/09/96	5.93	6.25
08/12/96	5.92	6.24
08/13/96	5.97	6.32
08/14/96	5.97	6.33
08/15/96	6	6.37
08/16/96	5.95	6.31
08/19/96	5.97	6.34
08/20/96	5.97	6.34
08/21/96	5.99	6.35
08/22/96	6	6.38
08/23/96	6.09	6.48
08/26/96	6.18	6.57
08/27/96	6.17	6.55
08/28/96	6.17	6.56
08/29/96	6.23	6.61
08/30/96	6.34	6.73
09/03/96	6.35	6.71
09/04/96	6.38	6.74
09/05/96	6.38	6.76
09/06/96	6.33	6.72
09/09/96	6.32	6.67
09/10/96	6.34	6.7
09/11/96	6.34	6.7
09/12/96	6.27	6.64
09/13/96	6.1	6.48
09/16/96	6.14	6.49
09/17/96	6.22	6.57
09/18/96	6.26	6.61
09/19/96	6.29	6.65
09/20/96	6.26	6.62
09/23/96	6.24	6.6
09/24/96	6.16	6.52
09/25/96	6.08	6.46
09/26/96	6.05	6.41
09/27/96	6.07	6.43
09/30/96	6.1	6.46
10/01/96	6.03	6.39
10/02/96	5.98	6.35
10/03/96	6	6.35
10/04/96	5.85	6.2
10/07/96	5.89	6.25
10/08/96	5.9	6.26
10/09/96	5.96	6.31
10/10/96	6.01	6.37
10/11/96	5.92	6.29
10/15/96	5.93	6.3
10/16/96	5.94	6.31
10/17/96	5.89	6.25
10/18/96	5.89	6.25
10/21/96	5.91	6.27
10/22/96	5.95	6.31
10/23/96	5.94	6.31
10/24/96	5.94	6.29
10/25/96	5.9	6.26
10/28/96	5.92	6.29
10/29/96	5.77	6.12
10/30/96	5.79	6.12
10/31/96	5.77	6.1
11/01/96	5.79	6.11
11/04/96	5.78	6.1
11/05/96	5.74	6.03
11/06/96	5.76	6.05
11/07/96	5.75	6.01
11/08/96	5.76	6.04
11/12/96	5.73	5.98
11/13/96	5.71	5.99
11/14/96	5.66	5.93
11/15/96	5.68	5.96
11/18/96	5.7	5.97
11/19/96	5.68	5.94
11/20/96	5.65	5.92
11/21/96	5.67	5.94
11/22/96	5.69	5.94
11/25/96	5.67	5.92
11/26/96	5.66	5.91
11/27/96	5.66	5.91
11/29/96	5.59	5.84
12/02/96	5.61	5.85
12/03/96	5.61	5.84
12/04/96	5.64	5.89
12/05/96	5.71	5.99
12/06/96	5.73	6.02
12/09/96	5.7	5.97
12/10/96	5.71	5.99
12/11/96	5.82	6.14
12/12/96	5.84	6.14
12/13/96	5.77	6.06
12/16/96	5.82	6.13
12/17/96	5.87	6.17
12/18/96	5.89	6.21
12/19/96	5.83	6.13
12/20/96	5.83	6.12
12/23/96	5.85	6.12
12/24/96	5.85	6.13
12/26/96	5.85	6.13
12/27/96	5.81	6.09
12/30/96	5.8	6.1
12/31/96	5.88	6.21
01/02/97	5.97	6.3
01/03/97	5.95	6.28
01/06/97	5.97	6.3
01/07/97	5.98	6.32
01/08/97	6.01	6.34
01/09/97	5.94	6.27
01/10/97	6.06	6.4
01/13/97	6.07	6.4
01/14/97	5.98	6.3
01/15/97	5.98	6.3
01/16/97	6	6.33
01/17/97	6	6.32
01/21/97	5.99	6.29
01/22/97	6	6.32
01/23/97	6.06	6.35
01/24/97	6.07	6.39
01/27/97	6.11	6.42
01/28/97	6.04	6.38
01/29/97	6.04	6.38
01/30/97	6.01	6.35
01/31/97	5.94	6.26
02/03/97	5.89	6.21
02/04/97	5.88	6.19
02/05/97	5.91	6.21
02/06/97	5.91	6.22
02/07/97	5.86	6.17
02/10/97	5.87	6.16
02/11/97	5.88	6.18
02/12/97	5.9	6.19
02/13/97	5.83	6.12
02/14/97	5.79	6.07
02/18/97	5.8	6.08
02/19/97	5.82	6.1
02/20/97	5.85	6.17
02/21/97	5.85	6.16
02/24/97	5.89	6.19
02/25/97	5.9	6.2
02/26/97	6.06	6.37
02/27/97	6.09	6.4
02/28/97	6.09	6.39
03/03/97	6.11	6.41
03/04/97	6.11	6.44
03/05/97	6.13	6.43
03/06/97	6.15	6.45
03/07/97	6.1	6.39
03/10/97	6.1	6.4
03/11/97	6.09	6.4
03/12/97	6.12	6.43
03/13/97	6.21	6.55
03/14/97	6.18	6.53
03/17/97	6.22	6.55
03/18/97	6.22	6.56
03/19/97	6.24	6.58
03/20/97	6.27	6.61
03/21/97	6.29	6.61
03/24/97	6.29	6.58
03/25/97	6.33	6.63
03/26/97	6.38	6.66
03/27/97	6.45	6.76
03/31/97	6.45	6.77
04/01/97	6.42	6.74
04/02/97	6.42	6.73
04/03/97	6.4	6.72
04/04/97	6.44	6.78
04/07/97	6.41	6.73
04/08/97	6.44	6.76
04/09/97	6.44	6.77
04/10/97	6.46	6.78
04/11/97	6.53	6.85
04/14/97	6.54	6.86
04/15/97	6.45	6.76
04/16/97	6.49	6.79
04/17/97	6.44	6.75
04/18/97	6.42	6.73
04/21/97	6.46	6.76
04/22/97	6.43	6.73
04/23/97	6.47	6.78
04/24/97	6.52	6.83
04/25/97	6.54	6.83
04/28/97	6.51	6.81
04/29/97	6.34	6.64
04/30/97	6.29	6.57
05/01/97	6.27	6.55
05/02/97	6.26	6.54
05/05/97	6.28	6.54
05/06/97	6.29	6.56
05/07/97	6.36	6.63
05/08/97	6.33	6.59
05/09/97	6.24	6.51
05/12/97	6.23	6.5
05/13/97	6.3	6.6
05/14/97	6.26	6.54
05/15/97	6.25	6.52
05/16/97	6.28	6.55
05/19/97	6.28	6.57
05/20/97	6.25	6.54
05/21/97	6.25	6.57
05/22/97	6.27	6.61
05/23/97	6.25	6.59
05/27/97	6.3	6.64
05/28/97	6.34	6.65
05/29/97	6.3	6.61
05/30/97	6.22	6.51
06/02/97	6.23	6.52
06/03/97	6.2	6.49
06/04/97	6.2	6.49
06/05/97	6.2	6.49
06/06/97	6.12	6.39
06/09/97	6.15	6.44
06/10/97	6.17	6.46
06/11/97	6.19	6.45
06/12/97	6.07	6.35
06/13/97	6.03	6.3
06/16/97	6.02	6.28
06/17/97	6.05	6.31
06/18/97	6.02	6.29
06/19/97	6.04	6.29
06/20/97	6.02	6.27
06/23/97	6.04	6.3
06/24/97	6.03	6.31
06/25/97	6.05	6.34
06/26/97	6.05	6.36
06/27/97	6.03	6.35
06/30/97	6.08	6.4
07/01/97	6.02	6.33
07/02/97	6.02	6.3
07/03/97	5.93	6.2
07/07/97	5.92	6.17
07/08/97	5.92	6.17
07/09/97	5.9	6.15
07/10/97	5.91	6.15
07/11/97	5.89	6.13
07/14/97	5.94	6.16
07/15/97	5.92	6.16
07/16/97	5.87	6.11
07/17/97	5.87	6.11
07/18/97	5.91	6.16
07/21/97	5.94	6.18
07/22/97	5.9	6.07
07/23/97	5.85	6.06
07/24/97	5.87	6.06
07/25/97	5.87	6.08
07/28/97	5.86	6.06
07/29/97	5.79	6
07/30/97	5.76	5.95
07/31/97	5.74	5.9
08/01/97	5.89	6.08
08/04/97	5.91	6.12
08/05/97	5.93	6.13
08/06/97	5.91	6.11
08/07/97	5.93	6.14
08/08/97	6.02	6.23
08/11/97	5.99	6.2
08/12/97	6	6.22
08/13/97	5.95	6.19
08/14/97	5.92	6.13
08/15/97	5.87	6.1
08/18/97	5.82	6.06
08/19/97	5.85	6.07
08/20/97	5.88	6.1
08/21/97	5.95	6.15
08/22/97	5.98	6.21
08/25/97	6.01	6.25
08/26/97	5.99	6.24
08/27/97	6.01	6.23
08/28/97	5.94	6.18
08/29/97	5.97	6.22
09/02/97	5.94	6.2
09/03/97	5.96	6.21
09/04/97	5.98	6.22
09/05/97	5.98	6.24
09/08/97	5.98	6.23
09/09/97	5.98	6.24
09/10/97	6	6.26
09/11/97	6	6.27
09/12/97	5.93	6.17
09/15/97	5.93	6.17
09/16/97	5.81	6
09/17/97	5.79	5.99
09/18/97	5.81	6.02
09/19/97	5.81	6.01
09/22/97	5.79	5.99
09/23/97	5.8	6.02
09/24/97	5.78	5.97
09/25/97	5.85	6.04
09/26/97	5.8	5.99
09/29/97	5.8	5.99
09/30/97	5.8	6
10/01/97	5.75	5.93
10/02/97	5.73	5.91
10/03/97	5.72	5.89
10/06/97	5.68	5.85
10/07/97	5.67	5.82
10/08/97	5.79	5.96
10/09/97	5.8	5.98
10/10/97	5.86	6.03
10/14/97	5.81	5.97
10/15/97	5.84	6
10/16/97	5.84	6
10/17/97	5.91	6.08
10/20/97	5.9	6.07
10/21/97	5.92	6.07
10/22/97	5.91	6.06
10/23/97	5.79	5.95
10/24/97	5.79	5.94
10/27/97	5.62	5.79
10/28/97	5.74	5.89
10/29/97	5.67	5.78
10/30/97	5.61	5.73
10/31/97	5.63	5.72
11/03/97	5.69	5.79
11/04/97	5.73	5.83
11/05/97	5.73	5.84
11/06/97	5.7	5.79
11/07/97	5.71	5.81
11/10/97	5.73	5.82
11/12/97	5.7	5.81
11/13/97	5.7	5.79
11/14/97	5.7	5.8
11/17/97	5.7	5.79
11/18/97	5.71	5.8
11/19/97	5.7	5.77
11/20/97	5.73	5.8
11/21/97	5.68	5.77
11/24/97	5.71	5.81
11/25/97	5.71	5.8
11/26/97	5.74	5.82
11/28/97	5.76	5.83
12/01/97	5.78	5.83
12/02/97	5.78	5.83
12/03/97	5.74	5.8
12/04/97	5.71	5.78
12/05/97	5.8	5.87
12/08/97	5.85	5.92
12/09/97	5.81	5.9
12/10/97	5.75	5.85
12/11/97	5.68	5.77
12/12/97	5.63	5.71
12/15/97	5.68	5.74
12/16/97	5.68	5.74
12/17/97	5.7	5.77
12/18/97	5.68	5.74
12/19/97	5.66	5.7
12/22/97	5.69	5.71
12/23/97	5.69	5.71
12/24/97	5.67	5.72
12/26/97	5.69	5.72
12/29/97	5.69	5.73
12/30/97	5.71	5.76
12/31/97	5.66	5.71
01/02/98	5.59	5.63
01/05/98	5.47	5.46
01/06/98	5.39	5.41
